id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
24404,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Printed Kurta
43996,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Police Men Dark Perfume
59430,Women,Accessories,Bags,Handbags,White,Summer,2010.0,Casual,Spice Art Women White Handbag
9033,Men,Footwear,Shoes,Casual Shoes,Red,Winter,2012.0,Casual,Buckaroo Men Diana Red Shoes
57308,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats
39377,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Women Black Dial Watch
19770,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,ADIDAS Men Feather Black Sandals
23289,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Ssteele Women Black Watch
2877,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Rose Mary Flats
7539,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's White Polo T-shirt
48925,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Lucera Women Silver Ring
43195,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch
3360,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Men's I work for money Sky Blue T-shirt
35115,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Allen Solly Men Leather Black Wallet
4979,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Palm Tree Girl's Betty Pink Kidswear
25141,Women,Accessories,Bags,Clutches,Gold,Winter,2015.0,Casual,Lino Perros Women Gold Clutch
31541,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Classic Polo Men Striped Grey T-shirt
29894,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Mayhem Women Sunglasses 1012-104
14122,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans
36272,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Night suits
16023,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Highlander Men Stripes Grey Slim Fit Shirt
18971,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Top
33390,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Baggit Women Goofy Jhuti Pink Wallet
45310,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Van Heusen Men Black & Brown Reversible Belt
10576,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Lifestyle Graphitti Black T-shirt
8631,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Unisex Hip Hop Brown Sunglasses
19054,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Printed Green Kurta
7813,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Unisex 917 Mid Riddim 50s OC Black Shoe
6935,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Cool Blue T-shirt
3649,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,FILA Men Elite Black Casual Shoes
59770,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set
8897,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling Blue Shirt
32621,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Men Woven Reflective Blue Shorts
33363,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Auxi Baby Purple Wallet
25034,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,Nike Men Navy Blue Track Pants
36423,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Spinn Men Bostern Road White Sports Shoes
14919,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mr. Men Men HA! Navy Blue Tshirts
45328,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Heels
57289,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Blue & Brown Shirt
6932,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Tantra Men's Time Zone Grey T-shirt
9146,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Mid Stone Blue Maxi Fit Jeans
28142,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2016.0,Casual,Jockey 24 x 7 Men Grey Melange Lounge Shorts 9426
22820,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Shoes
8636,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex FTML002GLGP1 Black Sunglass
52396,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Peach Nightdress
7683,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Puma Men Windbreaker Black Ferrari Jacket
29409,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Smart Casual,Giordano Men Cream & Yellow Dial Watch
59914,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Diva Women Black & White Printed Kurta
51177,Men,Accessories,Socks,Socks,Navy Blue,Winter,2016.0,Formal,Raymond Men Navy Socks
8855,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Mark Taylor Men Orange Striped Shirt
49940,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2016.0,Casual,Hanes Men Navy Blue T-shirt
46908,Men,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Peter England Men White Jeans
9170,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Lain Blue Jeans
30729,Girls,Apparel,Bottomwear,Salwar,Blue,Summer,2012.0,Ethnic,Fabindia Girls Printed Blue Salwar
54862,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Ivory Tag Women Scintillating Mesh Green Necklace
38776,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Shoes
5315,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Women's Airmax Grey Pink Shoe
57617,Women,Personal Care,Skin Care,Sunscreen,White,Spring,2017.0,,Lotus Herbals Safe Sun De-Tan Face Pack
11002,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Race Black Watch
28528,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Sports,Nike Women Cruiser Hurley Dot Pink T-shirt
11654,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Women Printed White Tshirts
51514,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch N3039sl06
36875,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Spykar Men Cult Orange T-shirt
58660,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,ALayna Women Green Kurta
6769,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Timberland Men Claremont Popl Black Shirt
59574,Men,Accessories,Cufflinks,Cufflinks,Gold,Summer,2012.0,Casual,Revv Men Golden Coloured Cufflinks
7489,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Nike Women As Be Strong Black Capri
48634,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings
21298,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Celine Dion Women Purple Frame Sunglasses
33339,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Formal Shoes
28785,Women,Apparel,Innerwear,Briefs,Maroon,Summer,2014.0,Casual,Enamor Women Pack of 2 Briefs
59712,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2012.0,Casual,Avirate Black Babydoll Nightdress
48204,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Unisex Brown Sunglasses
59144,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Tiptopp Women Black Sandals
59978,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Avirate Brown & Grey Check Dress
50466,Men,Apparel,Innerwear,Trunk,Black,Winter,2016.0,Casual,Chromozome Men Black Trunks
42391,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women White Printed T-shirt
34547,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Puma Men Leather Black Belt
48203,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Unisex Black Sunglasses
48031,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch
30917,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Ethnic,Fabindia Women Black Harem Pants
24973,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue T-shirt
57449,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Angry Birds Women Black T-shirt
43082,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Nike Women Grey Track Pants
6705,Women,Accessories,Socks,Socks,White,Summer,2011.0,Sports,Nike Women's Nsw Ctn White Red Socks
36687,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,Spalding Men Grey And  Navy Blue Sandals
55583,Women,Personal Care,Skin Care,Face Wash and Cleanser,Gold,Spring,2017.0,,Revlon Age Defying Sculpt-Logic Gentle Cream Cleanser
6361,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Men's Black Canvas Shoe
17736,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Puma Unisex Black Miami II Flip Flops
24514,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurta
11435,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter White Tops
52336,Women,Accessories,Bags,Clutches,Black,Winter,2016.0,Casual,ToniQ Women Black Clutch
18313,Men,Apparel,Topwear,Sweaters,Grey,Spring,2013.0,Casual,Wills Lifestyle Men Grey Striped Sweater
18777,Men,Accessories,Ties,Ties,Navy Blue,Summer,2011.0,Formal,Peter England Men Elite Navy Blue Tie
59181,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Fortune Men Brown Formal Shoes
31209,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Lunarglide Black Sports Shoes
45388,Women,Footwear,Shoes,Flats,Bronze,Winter,2012.0,Casual,Rocia Women Bronze Flats
36448,Men,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Spinn Men Recurve White & Gold Shoes
19007,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,ADIDAS Originals Women Blue Tunic
28740,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Ethnic,W Women Printed White Top
51929,Women,Accessories,Bags,Handbags,White,Summer,2016.0,Casual,Nyk Women White Oliver Handbag
51115,Women,Free Items,Free Gifts,Free Gifts,Magenta,Summer,2012.0,Ethnic,Satya Paul Magenta Saree
55787,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Nightdress
12424,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Timberland Women Casual Grey Casual Shoes
50691,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Trunks
37551,Girls,Apparel,Socks,Booties,White,Summer,2012.0,Casual,Madagascar 3 Infant Girls White Booties
4858,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men Utd White Jersey
6733,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Puma Unisex Scrunch Red Shoe
13502,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chimp Men Baloon Boy Blue Tshirts
5370,Men,Footwear,Shoes,Sports Shoes,Black,,2011.0,Sports,Inesis Canaveral 700 Black
14727,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Ed Hardy Men Tiger Print Blue Tshirts
31460,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Cricket Off White T-shirt
20344,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Men Printed White Tshirt
36221,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men T90 Exacto IV FG Grey Sports Shoes
8837,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2011.0,Casual,Scullers Men Scul Cream Trousers
34744,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men Vedano White Shoes
25864,Unisex,Accessories,Bags,Backpacks,Purple,Winter,2015.0,Casual,American Tourister Unisex Purple Backpack
42996,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Women White Air Total Sports Shoes
27965,Men,Apparel,Innerwear,Innerwear Vests,Green,Summer,2016.0,Casual,Jockey Men Green Innerwear Vest
58868,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Hakashi Men Green Cufflinks
17738,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Voltaic WP Black Sports Shoe
30328,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Swag on Black T-shirt
6196,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Black Photo Casual T-shirt
2360,Unisex,Accessories,Headwear,Caps,White,Summer,2011.0,Sports,ADIDAS White Cap
29498,Women,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Giordano Women Cream Dial Watch
4063,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Friend White T-shirt
17535,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt
56105,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Star Metal Sedustress Lip Gloss 006
24717,Men,Footwear,Shoes,Casual Shoes,Charcoal,Fall,2011.0,Casual,Skechers Men Heisman Charcoal Casual Shoes
56337,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Fastrack Men Red and Black Dial Watch
47226,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes
16484,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt
37151,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirt
24546,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Ethnic,Mother Earth Women Brown Printed Top
15033,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Women Stripes Solid Grey Sweaters
32611,Men,Accessories,Belts,Belts,Brown,Spring,2013.0,Casual,Levitate Men Brown Leather Belt
33353,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Formal Oxford Shoes
32281,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch A148J304Y
58008,Women,Apparel,Topwear,Tops,Green,Fall,2012.0,Casual,Latin Quarters Women Green Top
33505,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Printed Pink Dress
5589,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men Empire Run White Shoe
48251,Boys,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,The Amazing Spiderman Boys Off White T-Shirt
48097,Women,Apparel,Bottomwear,Trousers,Green,Winter,2011.0,Casual,French Connection Women Green Trousers
39232,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Femella Women Blue Polka Bow Dress Dress
20327,Women,Apparel,Topwear,Kurtis,Red,Summer,2011.0,Ethnic,Mother Earth Women Stripes Red Kurti
16013,Men,Accessories,Scarves,Scarves,Navy Blue,Fall,2011.0,Casual,Turtle Check Men Navy Blue Scarf
22828,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2016.0,Casual,Woodland Men Black Casual Shoes
22014,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Casual Black Handbag
17135,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black Handbag
45320,Women,Footwear,Shoes,Heels,Purple,Summer,2016.0,Casual,Cobblerz Women Purple & Pink Sandals
40652,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Span Women Mustard Kurta
10122,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Run Sheer White Sports Shoes
15206,Men,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,Arrow Sport Men Printed peach Tshirts
53413,Women,Apparel,Topwear,Kurtas,Red,Fall,2012.0,Ethnic,Alma Women Red Kurta
38783,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Woodland Men Olive Shoe
46338,Men,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012.0,Sports,Reebok Men Charcoal Premier Aztrec Sports Shoes
39235,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Femella Women Peach Crepe Front Zipper Dress Dress
48256,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,The Amazing Spiderman Boys Navy Blue T-shirt
3679,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Storm Troopers Black T-shirt
18370,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Undercolors of Benetton Men Pack Of 3 Innerwear T-Shirts
54863,Women,Accessories,Jewellery,Necklace and Chains,Gold,Summer,2013.0,Casual,Ivory Tag Women Lemony Cue Multicolour Necklace
53874,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Puma MenSpeeder Ind White Sports Shoes
1785,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men Brighton White-Blue Shoe
13765,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Stripes White Shirts
40690,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Numero Uno Men Black Formal Shoes
57085,Women,Apparel,Bottomwear,Skirts,Off White,Summer,2012.0,Casual,Elle Women Off-White & Orange Floral Print Tulip Skirt
22680,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Gear for Life Black Backpack
53041,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
10326,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Strom Agitation Gents Black Watches
27796,Men,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Bulchee Men Black Wallet
32244,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Kurta
19260,Men,Accessories,Watches,Watches,Copper,Winter,2016.0,Casual,Guess Men Power Broker Copper Watch
8405,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men M Rsp Tee Black T-Shirts
52158,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Femella Women Off White Summer Cape Top
13796,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Mens Stripes Grey & White Striped T-shirt
51523,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch
37731,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Blue Check Shirt
40663,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta
57082,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Elle Women Blue Skirt
12012,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts
43482,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men White & Black Shirt
8865,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Mark Taylor Men Purple Striped Shirt
49970,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016.0,Casual,Hanes Men Navy Blue Innerwear Vest
10583,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,Esprit Men Nova Genesis Brown Gold Watches
2107,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Chelsea Striped Navy Shorts
15806,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Facit Men Trophy BF Navy Blue Briefs
37158,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top
17907,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Nike Men Sptcas Black Sweatshirt
46799,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Grey Lunarglide Sports shoes
4009,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Summer,2011.0,Casual,Spalding Blue Basketball
29096,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,M tv Women Black Sunglasses
28144,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,White,Summer,2016.0,Casual,Jockey SPORT Men White Shorts 9411
37930,Women,Apparel,Bottomwear,Skirts,Brown,Summer,2012.0,Casual,Mineral Women Brown Skirt
18771,Men,Accessories,Ties,Ties,Grey,Summer,2011.0,Formal,Peter England Men Elite Grey Tie
36688,Men,Footwear,Sandal,Sandals,Grey,Winter,2012.0,Casual,Spalding Men Grey Sports Sandals
11298,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Floyd Jeans
32826,Women,Footwear,Shoes,Heels,Grey,Winter,2012.0,Casual,iPanema Women Premium Grey Flats
2198,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,ADIDAS Men's Sports Shoe
28574,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Women Try Me Purple T-shirt
48491,Women,Apparel,Topwear,Tops,Brown,Winter,2011.0,Casual,French Connection Women Brown top
52937,Women,Apparel,Saree,Sarees,Purple,Summer,2012.0,Ethnic,FNF Printed Purple Sari
45980,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Printed Top
42399,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Flying Machine Women Pink T-shirt
36218,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini Jony Girls Pink Leggings
47620,Women,Footwear,Shoes,Heels,Black,Fall,2014.0,Casual,Portia Women Black Flats
12422,Women,Footwear,Shoes,Casual Shoes,Pink,Fall,2011.0,Casual,Timberland Women Casual Pink Casual Shoes
56560,Women,Personal Care,Lips,Lip Gloss,Peach,Spring,2017.0,Casual,Streetwear Nude Shimmer Lip Gloss 53
47412,Women,Accessories,Bags,Handbags,Orange,Fall,2012.0,Casual,Baggit Women Orange Sling Bag
12274,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Shirts
10711,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Nike Women White Casual T-shirt
